date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:21:31	146732/146732	---M--	200	added ('OK')	image/jpeg	etag:%2223d2c-67467e98-45375c3131473aa1;;;%22	https://blackfridaysupplements.store/images/background-section-05.jpg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/background-section-05.jpg	(from https://blackfridaysupplements.store/)
15:21:31	197398/197398	---M--	200	added ('OK')	image/png	etag:%2230316-67467e98-4a5f7fc2c0f14ba7;;;%22	https://blackfridaysupplements.store/images/background-section-06.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/background-section-06.png	(from https://blackfridaysupplements.store/)
15:21:31	351/351	---M-Z	200	added ('OK')	image/svg+xml	etag:%2215f-67467e98-3127593caf148ebf;gz%22	https://blackfridaysupplements.store/images/questions-icon.svg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/questions-icon.svg	(from https://blackfridaysupplements.store/)
15:21:31	128414/128414	---M--	200	added ('OK')	image/jpeg	etag:%221f59e-67467e98-ef86a12c6c3a84fe;;;%22	https://blackfridaysupplements.store/images/back-video-2.jpg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/back-video-2.jpg	(from https://blackfridaysupplements.store/)
15:21:32	91660/91660	---M--	200	added ('OK')	image/jpeg	etag:%221660c-67467e98-81978a877a697e38;;;%22	https://blackfridaysupplements.store/images/03_1.jpg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/03_1.jpg	(from https://blackfridaysupplements.store/)
15:21:32	950/950	---M-Z	200	added ('OK')	image/svg+xml	etag:%223b6-67467e98-499ae46f7a6eebde;gz%22	https://blackfridaysupplements.store/images/seta-icon.svg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/seta-icon.svg	(from https://blackfridaysupplements.store/)
15:21:32	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/Design%20sem%20nome%20(3	C:/Meus%20Sites/Growth/blackfridaysupplements.store/Design%20sem%20nome%20(3	(from https://blackfridaysupplements.store/)
15:21:32	622/622	---M-Z	200	added ('OK')	image/svg+xml	etag:%2226e-67467e98-43fa05fd5f1f2a6;gz%22	https://blackfridaysupplements.store/images/flexa-esq.svg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/flexa-esq.svg	(from https://blackfridaysupplements.store/)
15:21:33	638/638	---M-Z	200	added ('OK')	image/svg+xml	etag:%2227e-67467e98-62e1824ab4c80f31;gz%22	https://blackfridaysupplements.store/images/flexa-dir.svg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/flexa-dir.svg	(from https://blackfridaysupplements.store/)
15:21:33	1239/1239	---M-Z	200	added ('OK')	application/x-javascript	etag:%224d7-67467e98-c0fe0edbaddf87b;gz%22	https://blackfridaysupplements.store/js/email-decode.min.js	C:/Meus%20Sites/Growth/blackfridaysupplements.store/js/email-decode.min.js	(from https://blackfridaysupplements.store/)
15:21:33	511/511	---M--	200	added ('OK')	image/png	etag:%221ff-67467e98-98f7cea8c05f7e14;;;%22	https://blackfridaysupplements.store/images/icon-dose-branco.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/icon-dose-branco.png	(from https://blackfridaysupplements.store/)
15:21:33	488/488	---M--	200	added ('OK')	image/png	etag:%221e8-67467e98-d41a741996dce21c;;;%22	https://blackfridaysupplements.store/images/icon-01.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/icon-01.png	(from https://blackfridaysupplements.store/)
15:21:34	652/652	---M--	200	added ('OK')	image/png	etag:%2228c-67467e98-4040252bda141e7f;;;%22	https://blackfridaysupplements.store/images/icon-02.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/icon-02.png	(from https://blackfridaysupplements.store/)
15:21:34	570/570	---M--	200	added ('OK')	image/png	etag:%2223a-67467e98-77ac8ea1f0be5ab4;;;%22	https://blackfridaysupplements.store/images/icon-glutamina-branco.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/icon-glutamina-branco.png	(from https://blackfridaysupplements.store/)
15:21:34	987/987	---M--	200	added ('OK')	image/png	etag:%223db-67467e98-66d50d55f40e0916;;;%22	https://blackfridaysupplements.store/images/icon-proteina-branco.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/icon-proteina-branco.png	(from https://blackfridaysupplements.store/)
15:21:34	471/471	---M--	200	added ('OK')	image/png	etag:%221d7-67467e98-ff05a89eaf1240ba;;;%22	https://blackfridaysupplements.store/images/icon-100-branco.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/icon-100-branco.png	(from https://blackfridaysupplements.store/)
15:21:35	545/545	---M--	200	added ('OK')	image/png	etag:%22221-67467e98-6e7c4bc6ea1f1fa2;;;%22	https://blackfridaysupplements.store/images/icon-frete-branco.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/icon-frete-branco.png	(from https://blackfridaysupplements.store/)
15:21:35	464/464	---M--	200	added ('OK')	image/png	etag:%221d0-67467e98-a3053c5d897583d5;;;%22	https://blackfridaysupplements.store/images/icon-dilui-branco.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/icon-dilui-branco.png	(from https://blackfridaysupplements.store/)
15:21:35	195518/195518	---M--	200	added ('OK')	image/png	etag:%222fbbe-67467e98-6805b68432592574;;;%22	https://blackfridaysupplements.store/Design%20sem%20nome%20(3).png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/Design%20sem%20nome%20(3).png	(from https://blackfridaysupplements.store/)
15:21:35	13089/13089	---M--	200	added ('OK')	image/png	etag:%223321-67467e98-875afd0cc73b57a6;;;%22	https://blackfridaysupplements.store/images/fundo-topo-produto-bottom.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/fundo-topo-produto-bottom.png	(from https://blackfridaysupplements.store/)
15:21:35	2534/2534	---M--	200	added ('OK')	image/png	etag:%229e6-67467e98-5e0c00fd30241306;;;%22	https://blackfridaysupplements.store/images/whey-info-mob.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/whey-info-mob.png	(from https://blackfridaysupplements.store/)
15:21:36	272055/272055	---M--	200	added ('OK')	image/jpeg	etag:%22426b7-67467e98-59e1814d58eb3e41;;;%22	https://blackfridaysupplements.store/images/jLw651P.jpg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/jLw651P.jpg	(from https://blackfridaysupplements.store/)
15:21:36	473/473	---M--	200	added ('OK')	image/png	etag:%221d9-67467e98-2f284e38ab43132a;;;%22	https://blackfridaysupplements.store/images/sobre-02-icon.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/sobre-02-icon.png	(from https://blackfridaysupplements.store/)
15:21:36	753/753	---M-Z	200	added ('OK')	image/svg+xml	etag:%222f1-67467e98-8789d5b78ebb5fd1;gz%22	https://blackfridaysupplements.store/images/aspas.svg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/aspas.svg	(from https://blackfridaysupplements.store/)
15:21:37	5031/5031	---M--	200	added ('OK')	image/png	etag:%2213a7-67467e98-233477dba0d9729a;;;%22	https://blackfridaysupplements.store/images/play.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/play.png	(from https://blackfridaysupplements.store/)
15:21:37	278847/278847	---M--	200	added ('OK')	image/png	etag:%224413f-67467e98-27434c0c63a125b7;;;%22	https://blackfridaysupplements.store/images/diogo-montenegro2.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/diogo-montenegro2.png	(from https://blackfridaysupplements.store/)
15:21:37	86667/86667	---M--	200	added ('OK')	image/jpeg	etag:%221528b-67467e98-e01c9542c56e8616;;;%22	https://blackfridaysupplements.store/images/gorgonoid2.jpg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/gorgonoid2.jpg	(from https://blackfridaysupplements.store/)
15:21:37	10623/10623	---M--	200	added ('OK')	image/jpeg	etag:%22297f-67467e98-baedc6ce2c73bd2;;;%22	https://blackfridaysupplements.store/images/d50dfbc21651f37dcb641aa55c1f3322.jpg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/d50dfbc21651f37dcb641aa55c1f3322.jpg	(from https://blackfridaysupplements.store/)
15:21:37	10919/10919	---M--	200	added ('OK')	image/jpeg	etag:%222aa7-67467e98-f5cb788d23e11e48;;;%22	https://blackfridaysupplements.store/images/4402c87ffb274803b3410fbf71979b15.jpg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/4402c87ffb274803b3410fbf71979b15.jpg	(from https://blackfridaysupplements.store/)
15:21:38	978/978	---M-Z	200	added ('OK')	image/svg+xml	etag:%223d2-67467e98-1ff25e6072926a6;gz%22	https://blackfridaysupplements.store/images/alert.svg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/alert.svg	(from https://blackfridaysupplements.store/)
15:21:38	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/upload/produto/imagem/top-whey-protein-concentrado-1kg-growth-supplements.html	C:/Meus%20Sites/Growth/blackfridaysupplements.store/upload/produto/imagem/top-whey-protein-concentrado-1kg-growth-supplements.html	(from https://blackfridaysupplements.store/)
15:21:38	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/www.gsuplementos.com.br/upload/produto/imagem/top-whey-protein-concentrado-1kg-growth-supplements.html	C:/Meus%20Sites/Growth/blackfridaysupplements.store/www.gsuplementos.com.br/upload/produto/imagem/top-whey-protein-concentrado-1kg-growth-supplements.html	(from https://blackfridaysupplements.store/)
15:21:38	65458/65458	---M--	200	added ('OK')	image/png	etag:%22ffb2-67467e98-ad9af03ebe54070a;;;%22	https://blackfridaysupplements.store/images/m_top-whey-protein-concentrado-1kg-growth-supplements.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/m_top-whey-protein-concentrado-1kg-growth-supplements.png	(from https://blackfridaysupplements.store/)
15:21:39	10335/10335	---M-Z	200	added ('OK')	image/svg+xml	etag:%22285f-67467e98-30cb0cb41a809eee;gz%22	https://blackfridaysupplements.store/images/hiper.svg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/hiper.svg	(from https://blackfridaysupplements.store/)
15:21:39	697/697	---M-Z	200	added ('OK')	image/svg+xml	etag:%222b9-67467e98-51e966f663fd942;gz%22	https://blackfridaysupplements.store/images/diners.svg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/diners.svg	(from https://blackfridaysupplements.store/)
15:21:39	1079/1079	---M-Z	200	added ('OK')	image/svg+xml	etag:%22437-67467e98-bc1a8caa6757d116;gz%22	https://blackfridaysupplements.store/images/elo.svg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/elo.svg	(from https://blackfridaysupplements.store/)
15:21:39	465/465	---M-Z	200	added ('OK')	image/svg+xml	etag:%221d1-67467e98-769fa8f1496b88c9;gz%22	https://blackfridaysupplements.store/images/mastercard.svg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/mastercard.svg	(from https://blackfridaysupplements.store/)
15:21:39	2426/2426	---M-Z	200	added ('OK')	image/svg+xml	etag:%2297a-67467e98-c6c31e80c265535a;gz%22	https://blackfridaysupplements.store/images/visa.svg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/visa.svg	(from https://blackfridaysupplements.store/)
15:21:40	3229/3229	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c9d-67467e98-4a730d11cee6710e;gz%22	https://blackfridaysupplements.store/images/americanexpress.svg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/americanexpress.svg	(from https://blackfridaysupplements.store/)
15:21:40	6429/6429	---M-Z	200	added ('OK')	image/svg+xml	etag:%22191d-67467e98-96ef3fa92c1d0822;gz%22	https://blackfridaysupplements.store/images/melicard.svg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/melicard.svg	(from https://blackfridaysupplements.store/)
15:21:40	6429/6429	---M-Z	200	added ('OK')	image/svg+xml	etag:%22191d-67467e98-702f0286acf4b3d0;gz%22	https://blackfridaysupplements.store/images/mercadopago.svg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/mercadopago.svg	(from https://blackfridaysupplements.store/)
15:21:40	125687/125687	---M-Z	200	added ('OK')	image/svg+xml	etag:%221eaf7-67467e98-9ea65c48e75eb3ae;gz%22	https://blackfridaysupplements.store/images/pix.svg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/pix.svg	(from https://blackfridaysupplements.store/)
15:21:41	4278/4278	---M-Z	200	added ('OK')	application/x-javascript	etag:%2210b6-67467e98-b4b86dead21b7de0;gz%22	https://blackfridaysupplements.store/js/aw.js	C:/Meus%20Sites/Growth/blackfridaysupplements.store/js/aw.js	(from https://blackfridaysupplements.store/)
15:21:41	259/259	---M--	200	added ('OK')	image/png	etag:%22103-67467e98-814df814ba99dda0;;;%22	https://blackfridaysupplements.store/images/img_33128.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/img_33128.png	(from https://blackfridaysupplements.store/)
15:21:41	5718/5718	---M--	200	added ('OK')	image/jpeg	etag:%221656-67467e98-c853cdffa2eed3c5;;;%22	https://blackfridaysupplements.store/images/04_1.jpg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/04_1.jpg	(from https://blackfridaysupplements.store/)
15:21:41	5058/5058	---M--	200	added ('OK')	image/jpeg	etag:%2213c2-67467e98-14da8af96c2b210d;;;%22	https://blackfridaysupplements.store/images/05.jpg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/05.jpg	(from https://blackfridaysupplements.store/)
15:21:42	1407/1407	---M--	200	added ('OK')	image/png	etag:%2257f-67467e98-ee806c2bfba09c57;;;%22	https://blackfridaysupplements.store/images/fone.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/fone.png	(from https://blackfridaysupplements.store/)
15:21:42	825/825	---M--	200	added ('OK')	image/png	etag:%22339-67467e98-4cf45fddf1618521;;;%22	https://blackfridaysupplements.store/images/email.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/email.png	(from https://blackfridaysupplements.store/)
15:21:42	912/912	---M--	200	added ('OK')	image/png	etag:%22390-67467e98-3b126dbeed32746a;;;%22	https://blackfridaysupplements.store/images/facebook.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/facebook.png	(from https://blackfridaysupplements.store/)
15:21:42	1267/1267	---M--	200	added ('OK')	image/png	etag:%224f3-67467e98-cc93305f61e95574;;;%22	https://blackfridaysupplements.store/images/instagram.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/instagram.png	(from https://blackfridaysupplements.store/)
15:21:42	889/889	---M--	200	added ('OK')	image/png	etag:%22379-67467e98-e44dbb63a6dc1720;;;%22	https://blackfridaysupplements.store/images/youtube.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/youtube.png	(from https://blackfridaysupplements.store/)
15:21:43	48880/48880	---M--	200	added ('OK')	image/png	etag:%22bef0-67467e98-342b7d3e5314597e;;;%22	https://blackfridaysupplements.store/images/twitter-x.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/twitter-x.png	(from https://blackfridaysupplements.store/)
15:21:43	1353/1353	---M--	200	added ('OK')	image/png	etag:%22549-67467e98-51964c59b0bf1af7;;;%22	https://blackfridaysupplements.store/images/tiktok.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/tiktok.png	(from https://blackfridaysupplements.store/)
15:21:43	1110/1110	---M--	200	added ('OK')	image/png	etag:%22456-67467e98-f83331104f827888;;;%22	https://blackfridaysupplements.store/images/telegram.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/telegram.png	(from https://blackfridaysupplements.store/)
15:21:43	7362/7362	---M--	200	added ('OK')	image/png	etag:%221cc2-67467e98-4185c5f74017730c;;;%22	https://blackfridaysupplements.store/images/02_1.png	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/02_1.png	(from https://blackfridaysupplements.store/)
15:21:44	2701/2701	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a8d-67467e98-4430eaa6ca456b6d;gz%22	https://blackfridaysupplements.store/images/uappi.svg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/uappi.svg	(from https://blackfridaysupplements.store/)
15:21:44	5658/5658	---M-Z	200	added ('OK')	image/svg+xml	etag:%22161a-67467e98-bdfb6c46fb1722b6;gz%22	https://blackfridaysupplements.store/images/logo-deluca.svg	C:/Meus%20Sites/Growth/blackfridaysupplements.store/images/logo-deluca.svg	(from https://blackfridaysupplements.store/)
15:21:44	133/133	---M--	200	added ('OK')	application/x-javascript	etag:%2285-67467e98-2cd04a5b84505f74;;;%22	https://blackfridaysupplements.store/js/widget_2.js	C:/Meus%20Sites/Growth/blackfridaysupplements.store/js/widget_2.js	(from https://blackfridaysupplements.store/)
15:21:44	26671/26671	---M-Z	200	added ('OK')	application/x-javascript	etag:%22682f-67467e98-87c2da559f60d358;gz%22	https://blackfridaysupplements.store/js/widget.js	C:/Meus%20Sites/Growth/blackfridaysupplements.store/js/widget.js	(from https://blackfridaysupplements.store/)
15:21:46	199153/199153	---M-Z	200	added ('OK')	application/x-javascript	etag:%22309f1-67467e98-ee7a3e893908578e;gz%22	https://blackfridaysupplements.store/js/colt.min.js	C:/Meus%20Sites/Growth/blackfridaysupplements.store/js/colt.min.js	(from https://blackfridaysupplements.store/)
15:21:46	29232/29232	---M-Z	200	added ('OK')	application/x-javascript	etag:%227230-67467e98-ce46486a16ac0c7e;gz%22	https://blackfridaysupplements.store/js/widget_1.js	C:/Meus%20Sites/Growth/blackfridaysupplements.store/js/widget_1.js	(from https://blackfridaysupplements.store/)
15:21:49	497012/497012	---M-Z	200	added ('OK')	application/x-javascript	etag:%2279574-67467e98-ce49fe61fc30e0e7;gz%22	https://blackfridaysupplements.store/js/sincero.js	C:/Meus%20Sites/Growth/blackfridaysupplements.store/js/sincero.js	(from https://blackfridaysupplements.store/)
15:21:49	912/912	---M-Z	200	added ('OK')	application/x-javascript	etag:%22390-67467e98-e90e1bced7d54581;gz%22	https://blackfridaysupplements.store/js/api.js	C:/Meus%20Sites/Growth/blackfridaysupplements.store/js/api.js	(from https://blackfridaysupplements.store/)
15:21:49	10187/10187	---M-Z	200	added ('OK')	application/x-javascript	etag:%2227cb-67467e98-84dc5cc166c85713;gz%22	https://blackfridaysupplements.store/js/snippet.js	C:/Meus%20Sites/Growth/blackfridaysupplements.store/js/snippet.js	(from https://blackfridaysupplements.store/)
15:21:50	147671/147671	---M-Z	200	added ('OK')	application/x-javascript	etag:%22240d7-67467e98-5bea093d333e1252;gz%22	https://blackfridaysupplements.store/js/adsbygoogle.js	C:/Meus%20Sites/Growth/blackfridaysupplements.store/js/adsbygoogle.js	(from https://blackfridaysupplements.store/)
15:21:50	31380/31380	---M--	200	added ('OK')	text/javascript	etag:%226e80bffd7c0256b578dee6f5da38202c%22	https://cdn.utmify.com.br/scripts/pixel/pixel.js	C:/Meus%20Sites/Growth/cdn.utmify.com.br/scripts/pixel/pixel.js	(from https://blackfridaysupplements.store/)
15:21:51	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/wa.me	C:/Meus%20Sites/Growth/blackfridaysupplements.store/wa.me	(from https://blackfridaysupplements.store/js/latest.js)
15:21:52	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/Edg/index.html	C:/Meus%20Sites/Growth/blackfridaysupplements.store/Edg/index.html	(from https://blackfridaysupplements.store/js/gtm.js)
15:21:52	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/+/index.html	C:/Meus%20Sites/Growth/blackfridaysupplements.store/+/index.html	(from https://blackfridaysupplements.store/js/gtm.js)
15:21:52	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/gtm.html	C:/Meus%20Sites/Growth/blackfridaysupplements.store/gtm.html	(from https://blackfridaysupplements.store/js/gtm.js)
15:21:53	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/ec.html	C:/Meus%20Sites/Growth/blackfridaysupplements.store/ec.html	(from https://blackfridaysupplements.store/js/gtm.js)
15:21:53	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/analytics.html	C:/Meus%20Sites/Growth/blackfridaysupplements.store/analytics.html	(from https://blackfridaysupplements.store/js/gtm.js)
15:21:53	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/recaptcha.html	C:/Meus%20Sites/Growth/blackfridaysupplements.store/recaptcha.html	(from https://blackfridaysupplements.store/js/gtm.js)
15:21:53	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/linkid.html	C:/Meus%20Sites/Growth/blackfridaysupplements.store/linkid.html	(from https://blackfridaysupplements.store/js/gtm.js)
15:21:54	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/cct.google/taggy/agent.html	C:/Meus%20Sites/Growth/blackfridaysupplements.store/cct.google/taggy/agent.html	(from https://blackfridaysupplements.store/js/gtm.js)
15:21:54	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/webworker.html	C:/Meus%20Sites/Growth/blackfridaysupplements.store/webworker.html	(from https://blackfridaysupplements.store/js/recaptcha__en.js)
15:21:55	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/I%5b4%5d(23.html	C:/Meus%20Sites/Growth/blackfridaysupplements.store/I[4](23.html	(from https://blackfridaysupplements.store/js/recaptcha__en.js)
15:21:55	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/I%5b4%5d(28.html	C:/Meus%20Sites/Growth/blackfridaysupplements.store/I[4](28.html	(from https://blackfridaysupplements.store/js/recaptcha__en.js)
15:21:55	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/api2/index.html	C:/Meus%20Sites/Growth/blackfridaysupplements.store/api2/index.html	(from https://blackfridaysupplements.store/js/recaptcha__en.js)
15:21:55	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/enterprise/index.html	C:/Meus%20Sites/Growth/blackfridaysupplements.store/enterprise/index.html	(from https://blackfridaysupplements.store/js/recaptcha__en.js)
15:21:56	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/this.html	C:/Meus%20Sites/Growth/blackfridaysupplements.store/this.html	(from https://blackfridaysupplements.store/js/recaptcha__en.js)
15:21:56	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/this-2.html	C:/Meus%20Sites/Growth/blackfridaysupplements.store/this-2.html	(from https://blackfridaysupplements.store/js/recaptcha__en.js)
15:21:56	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/Z.html	C:/Meus%20Sites/Growth/blackfridaysupplements.store/Z.html	(from https://blackfridaysupplements.store/js/recaptcha__en.js)
15:21:56	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/index-2.html	C:/Meus%20Sites/Growth/blackfridaysupplements.store/index-3.html	(from https://blackfridaysupplements.store/js/recaptcha__en.js)
15:21:57	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/POST	C:/Meus%20Sites/Growth/blackfridaysupplements.store/POST	(from https://blackfridaysupplements.store/js/hotjar-3067104.js)
15:21:57	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/uxa/smb/tag.js	C:/Meus%20Sites/Growth/blackfridaysupplements.store/uxa/smb/tag.js	(from https://blackfridaysupplements.store/js/hotjar-3067104.js)
15:21:57	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/modules.86621fa4aeada5bcf025.js	C:/Meus%20Sites/Growth/blackfridaysupplements.store/modules.86621fa4aeada5bcf025.js	(from https://blackfridaysupplements.store/js/hotjar-3067104.js)
15:21:58	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/modules.c455055d4255707cc766.js	C:/Meus%20Sites/Growth/blackfridaysupplements.store/modules.c455055d4255707cc766.js	(from https://blackfridaysupplements.store/js/hotjar-3067104_2.js)
15:21:58	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/POST.html	C:/Meus%20Sites/Growth/blackfridaysupplements.store/POST-2.html	(from https://blackfridaysupplements.store/js/hotjar-3067104_1.js)
15:21:58	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-6845c2975318fb5f;gz%22	https://blackfridaysupplements.store/modules.0ce9b654b0ac7fef3cf0.html	C:/Meus%20Sites/Growth/blackfridaysupplements.store/modules.0ce9b654b0ac7fef3cf0.html	(from https://blackfridaysupplements.store/js/hotjar-3067104_1.js)
15:21:59	97517/97517	---M-Z	200	added ('OK')	text/css	etag:%2217ced-67467e98-9e9db9d05fdbc4a9;gz%22	https://blackfridaysupplements.store/css/style.min3a9e.css%2540ver%253D6.2.5.css	C:/Meus%20Sites/Growth/blackfridaysupplements.store/css/style.min3a9e.css%40ver%3D6.2.5.css	(from https://blackfridaysupplements.store/page-script.html)
15:21:59	291/291	---M--	200	added ('OK')	text/css	etag:%22123-67467e98-f3104d392b025298;;;%22	https://blackfridaysupplements.store/css/classic-themes.min3a9e.css%2540ver%253D6.2.5.css	C:/Meus%20Sites/Growth/blackfridaysupplements.store/css/classic-themes.min3a9e.css%40ver%3D6.2.5.css	(from https://blackfridaysupplements.store/page-script.html)
15:21:59	6051/6051	---M-Z	200	added ('OK')	text/css	etag:%2217a3-67467e98-4e948b7601558414;gz%22	https://blackfridaysupplements.store/css/style.minc141.css%2540ver%253D2.6.1.css	C:/Meus%20Sites/Growth/blackfridaysupplements.store/css/style.minc141.css%40ver%3D2.6.1.css	(from https://blackfridaysupplements.store/page-script.html)
